09205550.jpg - 09.09.2011 20:55 X(m): -1900.66, Y(m): 1532.19, Alt(m): 1.70, Depth(m): 33.83, V(m/s): 0.18, Heading(deg): 146.1, Pitch(deg): 0.0, Flash time: 0
09205552.jpg - 09.09.2011 20:55 X(m): -1900.59, Y(m): 1531.85, Alt(m): 1.71, Depth(m): 33.80, V(m/s): 0.18, Heading(deg): 145.9, Pitch(deg): 0.0, Flash time: 0
09205554.jpg - 09.09.2011 20:55 X(m): -1900.52, Y(m): 1531.50, Alt(m): 1.72, Depth(m): 33.82, V(m/s): 0.18, Heading(deg): 145.8, Pitch(deg): 0.0, Flash time: 0
09205556.jpg - 09.09.2011 20:55 X(m): -1900.46, Y(m): 1531.15, Alt(m): 1.73, Depth(m): 33.80, V(m/s): 0.18, Heading(deg): 145.7, Pitch(deg): 0.0, Flash time: 0
09205558.jpg - 09.09.2011 20:55 X(m): -1900.39, Y(m): 1530.80, Alt(m): 1.73, Depth(m): 33.82, V(m/s): 0.17, Heading(deg): 145.7, Pitch(deg): 0.0, Flash time: 0
09205600.jpg - 09.09.2011 20:56 X(m): -1900.33, Y(m): 1530.47, Alt(m): 1.74, Depth(m): 33.79, V(m/s): 0.18, Heading(deg): 145.6, Pitch(deg): 0.0, Flash time: 0
09205602.jpg - 09.09.2011 20:56 X(m): -1900.26, Y(m): 1530.12, Alt(m): 1.74, Depth(m): 33.78, V(m/s): 0.18, Heading(deg): 145.6, Pitch(deg): 0.0, Flash time: 0
09205604.jpg - 09.09.2011 20:56 X(m): -1900.19, Y(m): 1529.76, Alt(m): 1.74, Depth(m): 33.80, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): 0.0, Flash time: 0
09205606.jpg - 09.09.2011 20:56 X(m): -1900.12, Y(m): 1529.41, Alt(m): 1.74, Depth(m): 33.80, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): 0.0, Flash time: 0
09205608.jpg - 09.09.2011 20:56 X(m): -1900.05, Y(m): 1529.06, Alt(m): 1.73, Depth(m): 33.80, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): 0.0, Flash time: 0
09205610.jpg - 09.09.2011 20:56 X(m): -1899.98, Y(m): 1528.70, Alt(m): 1.74, Depth(m): 33.85, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): 0.0, Flash time: 0
09205612.jpg - 09.09.2011 20:56 X(m): -1899.91, Y(m): 1528.34, Alt(m): 1.76, Depth(m): 33.84, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): 0.0, Flash time: 0
09205614.jpg - 09.09.2011 20:56 X(m): -1899.84, Y(m): 1527.99, Alt(m): 1.77, Depth(m): 33.81, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): -0.3, Flash time: 0
09205616.jpg - 09.09.2011 20:56 X(m): -1899.76, Y(m): 1527.64, Alt(m): 1.77, Depth(m): 33.83, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): -0.3, Flash time: 0
09205618.jpg - 09.09.2011 20:56 X(m): -1899.69, Y(m): 1527.27, Alt(m): 1.76, Depth(m): 33.85, V(m/s): 0.18, Heading(deg): 145.6, Pitch(deg): -0.3, Flash time: 0
09205620.jpg - 09.09.2011 20:56 X(m): -1899.62, Y(m): 1526.91, Alt(m): 1.75, Depth(m): 33.85, V(m/s): 0.18, Heading(deg): 145.6, Pitch(deg): -0.3, Flash time: 0
09205622.jpg - 09.09.2011 20:56 X(m): -1899.56, Y(m): 1526.56, Alt(m): 1.75, Depth(m): 33.85, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): -0.3, Flash time: 0
09205624.jpg - 09.09.2011 20:56 X(m): -1899.49, Y(m): 1526.20, Alt(m): 1.74, Depth(m): 33.86, V(m/s): 0.19, Heading(deg): 145.4, Pitch(deg): -0.3, Flash time: 0
09205626.jpg - 09.09.2011 20:56 X(m): -1899.42, Y(m): 1525.83, Alt(m): 1.72, Depth(m): 33.86, V(m/s): 0.19, Heading(deg): 145.3, Pitch(deg): -0.3, Flash time: 0
09205628.jpg - 09.09.2011 20:56 X(m): -1899.36, Y(m): 1525.47, Alt(m): 1.72, Depth(m): 33.87, V(m/s): 0.18, Heading(deg): 145.2, Pitch(deg): 0.0, Flash time: 0
09205630.jpg - 09.09.2011 20:56 X(m): -1899.30, Y(m): 1525.11, Alt(m): 1.72, Depth(m): 33.85, V(m/s): 0.18, Heading(deg): 145.0, Pitch(deg): 0.0, Flash time: 0
09205632.jpg - 09.09.2011 20:56 X(m): -1899.23, Y(m): 1524.75, Alt(m): 1.71, Depth(m): 33.87, V(m/s): 0.19, Heading(deg): 144.8, Pitch(deg): 0.0, Flash time: 0
09205634.jpg - 09.09.2011 20:56 X(m): -1899.17, Y(m): 1524.38, Alt(m): 1.70, Depth(m): 33.87, V(m/s): 0.19, Heading(deg): 144.5, Pitch(deg): 0.0, Flash time: 0
09205636.jpg - 09.09.2011 20:56 X(m): -1899.11, Y(m): 1524.01, Alt(m): 1.70, Depth(m): 33.89, V(m/s): 0.19, Heading(deg): 144.3, Pitch(deg): 0.3, Flash time: 0
09205638.jpg - 09.09.2011 20:56 X(m): -1899.04, Y(m): 1523.64, Alt(m): 1.69, Depth(m): 33.89, V(m/s): 0.19, Heading(deg): 144.1, Pitch(deg): 0.3, Flash time: 0
09205640.jpg - 09.09.2011 20:56 X(m): -1898.97, Y(m): 1523.27, Alt(m): 1.69, Depth(m): 33.92, V(m/s): 0.19, Heading(deg): 143.8, Pitch(deg): 0.3, Flash time: 0
09205642.jpg - 09.09.2011 20:56 X(m): -1898.91, Y(m): 1522.88, Alt(m): 1.68, Depth(m): 33.92, V(m/s): 0.19, Heading(deg): 143.6, Pitch(deg): 0.3, Flash time: 0
09205644.jpg - 09.09.2011 20:56 X(m): -1898.85, Y(m): 1522.50, Alt(m): 1.67, Depth(m): 33.92, V(m/s): 0.19, Heading(deg): 143.3, Pitch(deg): 0.3, Flash time: 0
09205646.jpg - 09.09.2011 20:56 X(m): -1898.78, Y(m): 1522.13, Alt(m): 1.66, Depth(m): 33.93, V(m/s): 0.19, Heading(deg): 143.1, Pitch(deg): 0.0, Flash time: 0
09205648.jpg - 09.09.2011 20:56 X(m): -1898.71, Y(m): 1521.75, Alt(m): 1.67, Depth(m): 33.93, V(m/s): 0.19, Heading(deg): 142.8, Pitch(deg): 0.0, Flash time: 0
09205650.jpg - 09.09.2011 20:56 X(m): -1898.63, Y(m): 1521.37, Alt(m): 1.66, Depth(m): 33.91, V(m/s): 0.19, Heading(deg): 142.6, Pitch(deg): 0.0, Flash time: 0
09205652.jpg - 09.09.2011 20:56 X(m): -1898.56, Y(m): 1521.00, Alt(m): 1.65, Depth(m): 33.93, V(m/s): 0.19, Heading(deg): 142.5, Pitch(deg): 0.0, Flash time: 0
09205654.jpg - 09.09.2011 20:56 X(m): -1898.49, Y(m): 1520.63, Alt(m): 1.64, Depth(m): 33.94, V(m/s): 0.19, Heading(deg): 142.4, Pitch(deg): 0.0, Flash time: 0
09205656.jpg - 09.09.2011 20:56 X(m): -1898.41, Y(m): 1520.26, Alt(m): 1.63, Depth(m): 33.96, V(m/s): 0.19, Heading(deg): 142.3, Pitch(deg): 0.0, Flash time: 0
09205658.jpg - 09.09.2011 20:56 X(m): -1898.34, Y(m): 1519.88, Alt(m): 1.62, Depth(m): 33.95, V(m/s): 0.19, Heading(deg): 142.3, Pitch(deg): 0.0, Flash time: 0
09205700.jpg - 09.09.2011 20:57 X(m): -1898.26, Y(m): 1519.51, Alt(m): 1.62, Depth(m): 33.95, V(m/s): 0.19, Heading(deg): 142.4, Pitch(deg): 0.0, Flash time: 0
09205702.jpg - 09.09.2011 20:57 X(m): -1898.18, Y(m): 1519.14, Alt(m): 1.62, Depth(m): 33.93, V(m/s): 0.19, Heading(deg): 142.5, Pitch(deg): 0.0, Flash time: 0
09205704.jpg - 09.09.2011 20:57 X(m): -1898.10, Y(m): 1518.77, Alt(m): 1.62, Depth(m): 33.97, V(m/s): 0.19, Heading(deg): 142.6, Pitch(deg): 0.0, Flash time: 0
09205706.jpg - 09.09.2011 20:57 X(m): -1898.03, Y(m): 1518.40, Alt(m): 1.63, Depth(m): 33.93, V(m/s): 0.19, Heading(deg): 142.8, Pitch(deg): -0.3, Flash time: 0
09205708.jpg - 09.09.2011 20:57 X(m): -1897.95, Y(m): 1518.03, Alt(m): 1.64, Depth(m): 33.96, V(m/s): 0.19, Heading(deg): 142.9, Pitch(deg): -0.3, Flash time: 0
09205710.jpg - 09.09.2011 20:57 X(m): -1897.87, Y(m): 1517.66, Alt(m): 1.63, Depth(m): 33.96, V(m/s): 0.19, Heading(deg): 143.0, Pitch(deg): -0.3, Flash time: 0
09205712.jpg - 09.09.2011 20:57 X(m): -1897.79, Y(m): 1517.28, Alt(m): 1.63, Depth(m): 33.98, V(m/s): 0.19, Heading(deg): 143.1, Pitch(deg): -0.3, Flash time: 0
09205714.jpg - 09.09.2011 20:57 X(m): -1897.71, Y(m): 1516.91, Alt(m): 1.64, Depth(m): 33.97, V(m/s): 0.19, Heading(deg): 143.2, Pitch(deg): -0.3, Flash time: 0
09205716.jpg - 09.09.2011 20:57 X(m): -1897.63, Y(m): 1516.54, Alt(m): 1.65, Depth(m): 33.95, V(m/s): 0.19, Heading(deg): 143.4, Pitch(deg): -0.3, Flash time: 0
09205718.jpg - 09.09.2011 20:57 X(m): -1897.56, Y(m): 1516.17, Alt(m): 1.65, Depth(m): 33.96, V(m/s): 0.19, Heading(deg): 143.5, Pitch(deg): 0.0, Flash time: 0
09205720.jpg - 09.09.2011 20:57 X(m): -1897.48, Y(m): 1515.81, Alt(m): 1.66, Depth(m): 33.96, V(m/s): 0.18, Heading(deg): 143.6, Pitch(deg): 0.0, Flash time: 0
09205722.jpg - 09.09.2011 20:57 X(m): -1897.40, Y(m): 1515.45, Alt(m): 1.67, Depth(m): 33.95, V(m/s): 0.18, Heading(deg): 143.7, Pitch(deg): 0.0, Flash time: 0
09205724.jpg - 09.09.2011 20:57 X(m): -1897.32, Y(m): 1515.09, Alt(m): 1.69, Depth(m): 33.96, V(m/s): 0.19, Heading(deg): 143.8, Pitch(deg): 0.0, Flash time: 0
09205726.jpg - 09.09.2011 20:57 X(m): -1897.24, Y(m): 1514.73, Alt(m): 1.70, Depth(m): 33.93, V(m/s): 0.19, Heading(deg): 144.0, Pitch(deg): 0.0, Flash time: 0
09205728.jpg - 09.09.2011 20:57 X(m): -1897.16, Y(m): 1514.36, Alt(m): 1.70, Depth(m): 33.95, V(m/s): 0.19, Heading(deg): 144.1, Pitch(deg): 0.3, Flash time: 0
09205730.jpg - 09.09.2011 20:57 X(m): -1897.09, Y(m): 1513.99, Alt(m): 1.70, Depth(m): 33.90, V(m/s): 0.19, Heading(deg): 144.3, Pitch(deg): 0.0, Flash time: 0
09205732.jpg - 09.09.2011 20:57 X(m): -1897.00, Y(m): 1513.63, Alt(m): 1.71, Depth(m): 33.89, V(m/s): 0.19, Heading(deg): 144.4, Pitch(deg): 0.0, Flash time: 0
09205734.jpg - 09.09.2011 20:57 X(m): -1896.92, Y(m): 1513.26, Alt(m): 1.72, Depth(m): 33.89, V(m/s): 0.19, Heading(deg): 144.5, Pitch(deg): 0.3, Flash time: 0
09205736.jpg - 09.09.2011 20:57 X(m): -1896.85, Y(m): 1512.90, Alt(m): 1.73, Depth(m): 33.89, V(m/s): 0.18, Heading(deg): 144.7, Pitch(deg): 0.0, Flash time: 0
09205738.jpg - 09.09.2011 20:57 X(m): -1896.77, Y(m): 1512.54, Alt(m): 1.75, Depth(m): 33.88, V(m/s): 0.18, Heading(deg): 144.8, Pitch(deg): 0.0, Flash time: 0
09205740.jpg - 09.09.2011 20:57 X(m): -1896.70, Y(m): 1512.18, Alt(m): 1.75, Depth(m): 33.86, V(m/s): 0.18, Heading(deg): 145.0, Pitch(deg): 0.0, Flash time: 0
09205742.jpg - 09.09.2011 20:57 X(m): -1896.62, Y(m): 1511.82, Alt(m): 1.76, Depth(m): 33.87, V(m/s): 0.18, Heading(deg): 145.0, Pitch(deg): 0.3, Flash time: 0
09205744.jpg - 09.09.2011 20:57 X(m): -1896.55, Y(m): 1511.46, Alt(m): 1.77, Depth(m): 33.86, V(m/s): 0.18, Heading(deg): 145.1, Pitch(deg): 0.3, Flash time: 0
09205746.jpg - 09.09.2011 20:57 X(m): -1896.47, Y(m): 1511.09, Alt(m): 1.77, Depth(m): 33.84, V(m/s): 0.18, Heading(deg): 145.2, Pitch(deg): 0.3, Flash time: 0
09205748.jpg - 09.09.2011 20:57 X(m): -1896.40, Y(m): 1510.73, Alt(m): 1.77, Depth(m): 33.86, V(m/s): 0.18, Heading(deg): 145.3, Pitch(deg): 0.3, Flash time: 0
09205750.jpg - 09.09.2011 20:57 X(m): -1896.33, Y(m): 1510.37, Alt(m): 1.77, Depth(m): 33.90, V(m/s): 0.18, Heading(deg): 145.4, Pitch(deg): 0.3, Flash time: 0
09205752.jpg - 09.09.2011 20:57 X(m): -1896.26, Y(m): 1510.01, Alt(m): 1.76, Depth(m): 33.89, V(m/s): 0.18, Heading(deg): 145.4, Pitch(deg): 0.3, Flash time: 0
09205754.jpg - 09.09.2011 20:57 X(m): -1896.19, Y(m): 1509.66, Alt(m): 1.77, Depth(m): 33.91, V(m/s): 0.18, Heading(deg): 145.3, Pitch(deg): 0.3, Flash time: 0
09205756.jpg - 09.09.2011 20:57 X(m): -1896.12, Y(m): 1509.30, Alt(m): 1.76, Depth(m): 33.89, V(m/s): 0.18, Heading(deg): 145.3, Pitch(deg): 0.3, Flash time: 0
09205758.jpg - 09.09.2011 20:57 X(m): -1896.05, Y(m): 1508.95, Alt(m): 1.76, Depth(m): 33.91, V(m/s): 0.18, Heading(deg): 145.2, Pitch(deg): 0.3, Flash time: 0
09205800.jpg - 09.09.2011 20:58 X(m): -1895.98, Y(m): 1508.60, Alt(m): 1.76, Depth(m): 33.92, V(m/s): 0.18, Heading(deg): 145.2, Pitch(deg): 0.3, Flash time: 0
09205802.jpg - 09.09.2011 20:58 X(m): -1895.90, Y(m): 1508.24, Alt(m): 1.76, Depth(m): 33.93, V(m/s): 0.18, Heading(deg): 145.2, Pitch(deg): 0.3, Flash time: 0
09205804.jpg - 09.09.2011 20:58 X(m): -1895.83, Y(m): 1507.89, Alt(m): 1.75, Depth(m): 33.95, V(m/s): 0.18, Heading(deg): 145.3, Pitch(deg): 0.3, Flash time: 0
09205806.jpg - 09.09.2011 20:58 X(m): -1895.76, Y(m): 1507.54, Alt(m): 1.73, Depth(m): 33.94, V(m/s): 0.18, Heading(deg): 145.4, Pitch(deg): 0.3, Flash time: 0
09205808.jpg - 09.09.2011 20:58 X(m): -1895.68, Y(m): 1507.19, Alt(m): 1.72, Depth(m): 33.96, V(m/s): 0.18, Heading(deg): 145.5, Pitch(deg): 0.3, Flash time: 0
09205810.jpg - 09.09.2011 20:58 X(m): -1895.61, Y(m): 1506.84, Alt(m): 1.72, Depth(m): 33.95, V(m/s): 0.18, Heading(deg): 145.7, Pitch(deg): 0.0, Flash time: 0
09205812.jpg - 09.09.2011 20:58 X(m): -1895.54, Y(m): 1506.49, Alt(m): 1.70, Depth(m): 33.98, V(m/s): 0.18, Heading(deg): 145.8, Pitch(deg): 0.0, Flash time: 0
09205814.jpg - 09.09.2011 20:58 X(m): -1895.47, Y(m): 1506.14, Alt(m): 1.68, Depth(m): 33.98, V(m/s): 0.18, Heading(deg): 145.9, Pitch(deg): 0.3, Flash time: 0
09205816.jpg - 09.09.2011 20:58 X(m): -1895.40, Y(m): 1505.79, Alt(m): 1.68, Depth(m): 34.02, V(m/s): 0.18, Heading(deg): 146.0, Pitch(deg): 0.0, Flash time: 0
09205818.jpg - 09.09.2011 20:58 X(m): -1895.33, Y(m): 1505.44, Alt(m): 1.67, Depth(m): 34.00, V(m/s): 0.18, Heading(deg): 146.1, Pitch(deg): 0.0, Flash time: 0
09205820.jpg - 09.09.2011 20:58 X(m): -1895.26, Y(m): 1505.10, Alt(m): 1.67, Depth(m): 34.02, V(m/s): 0.18, Heading(deg): 146.2, Pitch(deg): 0.0, Flash time: 0
09205822.jpg - 09.09.2011 20:58 X(m): -1895.19, Y(m): 1504.75, Alt(m): 1.65, Depth(m): 34.05, V(m/s): 0.18, Heading(deg): 146.2, Pitch(deg): 0.0, Flash time: 0
09205824.jpg - 09.09.2011 20:58 X(m): -1895.11, Y(m): 1504.40, Alt(m): 1.64, Depth(m): 34.02, V(m/s): 0.18, Heading(deg): 146.3, Pitch(deg): 0.0, Flash time: 0
09205826.jpg - 09.09.2011 20:58 X(m): -1895.04, Y(m): 1504.05, Alt(m): 1.64, Depth(m): 34.03, V(m/s): 0.18, Heading(deg): 146.3, Pitch(deg): 0.0, Flash time: 0
09205828.jpg - 09.09.2011 20:58 X(m): -1894.97, Y(m): 1503.71, Alt(m): 1.63, Depth(m): 34.02, V(m/s): 0.17, Heading(deg): 146.4, Pitch(deg): -0.3, Flash time: 0
09205830.jpg - 09.09.2011 20:58 X(m): -1894.89, Y(m): 1503.36, Alt(m): 1.63, Depth(m): 33.99, V(m/s): 0.17, Heading(deg): 146.5, Pitch(deg): -0.3, Flash time: 0
09205832.jpg - 09.09.2011 20:58 X(m): -1894.83, Y(m): 1503.02, Alt(m): 1.63, Depth(m): 34.00, V(m/s): 0.18, Heading(deg): 146.5, Pitch(deg): -0.3, Flash time: 0
09205834.jpg - 09.09.2011 20:58 X(m): -1894.76, Y(m): 1502.67, Alt(m): 1.63, Depth(m): 33.99, V(m/s): 0.18, Heading(deg): 146.6, Pitch(deg): -0.3, Flash time: 0
09205836.jpg - 09.09.2011 20:58 X(m): -1894.69, Y(m): 1502.32, Alt(m): 1.62, Depth(m): 34.00, V(m/s): 0.17, Heading(deg): 146.7, Pitch(deg): -0.3, Flash time: 0
09205838.jpg - 09.09.2011 20:58 X(m): -1894.62, Y(m): 1501.98, Alt(m): 1.63, Depth(m): 33.97, V(m/s): 0.18, Heading(deg): 146.6, Pitch(deg): -0.3, Flash time: 0
09205840.jpg - 09.09.2011 20:58 X(m): -1894.56, Y(m): 1501.63, Alt(m): 1.63, Depth(m): 33.99, V(m/s): 0.18, Heading(deg): 146.5, Pitch(deg): -0.3, Flash time: 0
09205842.jpg - 09.09.2011 20:58 X(m): -1894.49, Y(m): 1501.28, Alt(m): 1.64, Depth(m): 33.99, V(m/s): 0.18, Heading(deg): 146.4, Pitch(deg): -0.3, Flash time: 0
09205844.jpg - 09.09.2011 20:58 X(m): -1894.42, Y(m): 1500.94, Alt(m): 1.63, Depth(m): 33.98, V(m/s): 0.18, Heading(deg): 146.3, Pitch(deg): 0.0, Flash time: 0
09205846.jpg - 09.09.2011 20:58 X(m): -1894.36, Y(m): 1500.59, Alt(m): 1.64, Depth(m): 33.97, V(m/s): 0.18, Heading(deg): 146.2, Pitch(deg): 0.0, Flash time: 0
09205848.jpg - 09.09.2011 20:58 X(m): -1894.29, Y(m): 1500.24, Alt(m): 1.65, Depth(m): 33.98, V(m/s): 0.18, Heading(deg): 146.2, Pitch(deg): 0.0, Flash time: 0
09205850.jpg - 09.09.2011 20:58 X(m): -1894.22, Y(m): 1499.90, Alt(m): 1.67, Depth(m): 34.03, V(m/s): 0.18, Heading(deg): 146.2, Pitch(deg): 0.3, Flash time: 0
09205852.jpg - 09.09.2011 20:58 X(m): -1894.15, Y(m): 1499.56, Alt(m): 1.69, Depth(m): 34.01, V(m/s): 0.18, Heading(deg): 146.1, Pitch(deg): 0.0, Flash time: 0
09205854.jpg - 09.09.2011 20:58 X(m): -1894.07, Y(m): 1499.21, Alt(m): 1.70, Depth(m): 34.01, V(m/s): 0.18, Heading(deg): 146.1, Pitch(deg): 0.0, Flash time: 0
09205856.jpg - 09.09.2011 20:58 X(m): -1894.00, Y(m): 1498.86, Alt(m): 1.72, Depth(m): 34.02, V(m/s): 0.17, Heading(deg): 146.2, Pitch(deg): 0.0, Flash time: 0
09205858.jpg - 09.09.2011 20:58 X(m): -1893.93, Y(m): 1498.53, Alt(m): 1.73, Depth(m): 33.97, V(m/s): 0.17, Heading(deg): 146.3, Pitch(deg): 0.0, Flash time: 0
09205900.jpg - 09.09.2011 20:59 X(m): -1893.86, Y(m): 1498.19, Alt(m): 1.74, Depth(m): 33.97, V(m/s): 0.18, Heading(deg): 146.4, Pitch(deg): 0.0, Flash time: 0
09205902.jpg - 09.09.2011 20:59 X(m): -1893.79, Y(m): 1497.84, Alt(m): 1.74, Depth(m): 33.97, V(m/s): 0.18, Heading(deg): 146.6, Pitch(deg): 0.0, Flash time: 0
09205904.jpg - 09.09.2011 20:59 X(m): -1893.71, Y(m): 1497.50, Alt(m): 1.74, Depth(m): 33.95, V(m/s): 0.17, Heading(deg): 146.7, Pitch(deg): 0.0, Flash time: 0
09205906.jpg - 09.09.2011 20:59 X(m): -1893.64, Y(m): 1497.17, Alt(m): 1.74, Depth(m): 33.97, V(m/s): 0.17, Heading(deg): 146.8, Pitch(deg): 0.0, Flash time: 0
09205908.jpg - 09.09.2011 20:59 X(m): -1893.57, Y(m): 1496.84, Alt(m): 1.75, Depth(m): 33.97, V(m/s): 0.17, Heading(deg): 146.9, Pitch(deg): -0.3, Flash time: 0
09205910.jpg - 09.09.2011 20:59 X(m): -1893.50, Y(m): 1496.50, Alt(m): 1.74, Depth(m): 33.92, V(m/s): 0.17, Heading(deg): 147.0, Pitch(deg): -0.3, Flash time: 0
09205912.jpg - 09.09.2011 20:59 X(m): -1893.43, Y(m): 1496.18, Alt(m): 1.75, Depth(m): 33.93, V(m/s): 0.17, Heading(deg): 147.1, Pitch(deg): -0.3, Flash time: 0
09205914.jpg - 09.09.2011 20:59 X(m): -1893.36, Y(m): 1495.85, Alt(m): 1.74, Depth(m): 33.94, V(m/s): 0.17, Heading(deg): 147.2, Pitch(deg): -0.3, Flash time: 0
09205916.jpg - 09.09.2011 20:59 X(m): -1893.29, Y(m): 1495.52, Alt(m): 1.73, Depth(m): 33.93, V(m/s): 0.17, Heading(deg): 147.4, Pitch(deg): -0.3, Flash time: 0
09205918.jpg - 09.09.2011 20:59 X(m): -1893.22, Y(m): 1495.18, Alt(m): 1.72, Depth(m): 33.94, V(m/s): 0.17, Heading(deg): 147.6, Pitch(deg): -0.3, Flash time: 0
09205920.jpg - 09.09.2011 20:59 X(m): -1893.15, Y(m): 1494.85, Alt(m): 1.71, Depth(m): 33.95, V(m/s): 0.17, Heading(deg): 147.7, Pitch(deg): -0.3, Flash time: 0
09205922.jpg - 09.09.2011 20:59 X(m): -1893.08, Y(m): 1494.51, Alt(m): 1.70, Depth(m): 33.97, V(m/s): 0.17, Heading(deg): 147.9, Pitch(deg): -0.3, Flash time: 0
09205924.jpg - 09.09.2011 20:59 X(m): -1893.01, Y(m): 1494.18, Alt(m): 1.70, Depth(m): 33.96, V(m/s): 0.17, Heading(deg): 148.0, Pitch(deg): -0.3, Flash time: 0
09205926.jpg - 09.09.2011 20:59 X(m): -1892.94, Y(m): 1493.85, Alt(m): 1.70, Depth(m): 33.96, V(m/s): 0.17, Heading(deg): 148.1, Pitch(deg): -0.3, Flash time: 0
09205928.jpg - 09.09.2011 20:59 X(m): -1892.88, Y(m): 1493.52, Alt(m): 1.70, Depth(m): 33.97, V(m/s): 0.17, Heading(deg): 148.1, Pitch(deg): -0.3, Flash time: 0
09205930.jpg - 09.09.2011 20:59 X(m): -1892.80, Y(m): 1493.19, Alt(m): 1.70, Depth(m): 33.97, V(m/s): 0.17, Heading(deg): 148.2, Pitch(deg): 0.0, Flash time: 0
09205932.jpg - 09.09.2011 20:59 X(m): -1892.73, Y(m): 1492.85, Alt(m): 1.70, Depth(m): 33.97, V(m/s): 0.17, Heading(deg): 148.3, Pitch(deg): 0.0, Flash time: 0
09205934.jpg - 09.09.2011 20:59 X(m): -1892.67, Y(m): 1492.52, Alt(m): 1.70, Depth(m): 33.96, V(m/s): 0.17, Heading(deg): 148.4, Pitch(deg): 0.0, Flash time: 0
09205936.jpg - 09.09.2011 20:59 X(m): -1892.60, Y(m): 1492.19, Alt(m): 1.71, Depth(m): 33.98, V(m/s): 0.17, Heading(deg): 148.5, Pitch(deg): 0.3, Flash time: 0
09205938.jpg - 09.09.2011 20:59 X(m): -1892.54, Y(m): 1491.86, Alt(m): 1.71, Depth(m): 33.97, V(m/s): 0.17, Heading(deg): 148.6, Pitch(deg): 0.3, Flash time: 0
09205940.jpg - 09.09.2011 20:59 X(m): -1892.47, Y(m): 1491.52, Alt(m): 1.70, Depth(m): 33.99, V(m/s): 0.17, Heading(deg): 148.6, Pitch(deg): 0.3, Flash time: 0
09205942.jpg - 09.09.2011 20:59 X(m): -1892.40, Y(m): 1491.19, Alt(m): 1.70, Depth(m): 33.98, V(m/s): 0.17, Heading(deg): 148.6, Pitch(deg): 0.3, Flash time: 0
09205944.jpg - 09.09.2011 20:59 X(m): -1892.34, Y(m): 1490.86, Alt(m): 1.70, Depth(m): 33.98, V(m/s): 0.17, Heading(deg): 148.6, Pitch(deg): 0.3, Flash time: 0
09205946.jpg - 09.09.2011 20:59 X(m): -1892.27, Y(m): 1490.54, Alt(m): 1.69, Depth(m): 33.98, V(m/s): 0.17, Heading(deg): 148.6, Pitch(deg): 0.3, Flash time: 0
09205948.jpg - 09.09.2011 20:59 X(m): -1892.21, Y(m): 1490.21, Alt(m): 1.67, Depth(m): 33.98, V(m/s): 0.17, Heading(deg): 148.6, Pitch(deg): 0.3, Flash time: 0
09205950.jpg - 09.09.2011 20:59 X(m): -1892.15, Y(m): 1489.88, Alt(m): 1.68, Depth(m): 34.00, V(m/s): 0.17, Heading(deg): 148.7, Pitch(deg): 0.3, Flash time: 0
09205952.jpg - 09.09.2011 20:59 X(m): -1892.08, Y(m): 1489.54, Alt(m): 1.69, Depth(m): 34.00, V(m/s): 0.17, Heading(deg): 148.7, Pitch(deg): 0.3, Flash time: 0
09205954.jpg - 09.09.2011 20:59 X(m): -1892.01, Y(m): 1489.21, Alt(m): 1.69, Depth(m): 34.01, V(m/s): 0.17, Heading(deg): 148.7, Pitch(deg): 0.3, Flash time: 0
09205956.jpg - 09.09.2011 20:59 X(m): -1891.94, Y(m): 1488.88, Alt(m): 1.68, Depth(m): 34.02, V(m/s): 0.17, Heading(deg): 148.7, Pitch(deg): 0.3, Flash time: 0
09205958.jpg - 09.09.2011 20:59 X(m): -1891.87, Y(m): 1488.55, Alt(m): 1.68, Depth(m): 34.03, V(m/s): 0.17, Heading(deg): 148.9, Pitch(deg): 0.3, Flash time: 0
09210000.jpg - 09.09.2011 21:00 X(m): -1891.80, Y(m): 1488.22, Alt(m): 1.68, Depth(m): 34.04, V(m/s): 0.17, Heading(deg): 149.0, Pitch(deg): 0.3, Flash time: 0
09210002.jpg - 09.09.2011 21:00 X(m): -1891.73, Y(m): 1487.89, Alt(m): 1.67, Depth(m): 34.04, V(m/s): 0.17, Heading(deg): 149.1, Pitch(deg): 0.0, Flash time: 0
09210004.jpg - 09.09.2011 21:00 X(m): -1891.67, Y(m): 1487.56, Alt(m): 1.66, Depth(m): 34.04, V(m/s): 0.17, Heading(deg): 149.3, Pitch(deg): 0.0, Flash time: 0
09210006.jpg - 09.09.2011 21:00 X(m): -1891.61, Y(m): 1487.23, Alt(m): 1.65, Depth(m): 34.03, V(m/s): 0.17, Heading(deg): 149.5, Pitch(deg): 0.0, Flash time: 0
09210008.jpg - 09.09.2011 21:00 X(m): -1891.54, Y(m): 1486.90, Alt(m): 1.64, Depth(m): 34.05, V(m/s): 0.17, Heading(deg): 149.5, Pitch(deg): -0.3, Flash time: 0
